domain_id,domain,tld,domain_length,subdomain_count,hyphen_count,digit_count,contains_fifa_keyword,contains_ticket_keyword,contains_official_keyword,contains_stream_keyword,contains_reward_keyword,typosquat_distance_to_fifa,registrar,whois_age_days,is_privacy_protected,ssl_status,ssl_issuer,ssl_valid_days_remaining,ip_address,hosting_country,asn_provider,visual_similarity_score,phishing_probability,malware_signature_match,blacklist_source,social_media_mentions,osint_report_count,redirect_chain_length,has_payment_page,has_login_form,threat_type,risk_score,severity,status,recommended_action,detection_timestamp
DOM13498,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Google Domains,2166,0,Valid,DigiCert,159,162.184.22.250,Vietnam,OVH SAS,2.7,8.9,0,,1,0,0,1,0,Legitimate,5,Low,Not Flagged,No Action Needed,2026-02-08 01:22:05
DOM13499,news.fifa.com,.com,13,1,0,0,1,0,0,0,0,5,Dynadot LLC,7904,0,Valid,DigiCert,111,6.70.194.168,Germany,M247 Ltd,14.0,3.1,0,,1,0,0,1,1,Legitimate,5,Low,Not Flagged,No Action Needed,2026-07-02 18:07:54
DOM13500,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,7545,0,Valid,Sectigo,282,225.33.60.37,Ukraine,OVH SAS,2.9,5.3,0,,2,0,0,1,1,Legitimate,7,Low,Not Flagged,No Action Needed,2026-06-28 20:14:04
DOM13501,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Dynadot LLC,6046,0,Valid,GlobalSign,334,76.76.167.64,Vietnam,Amazon AWS,13.1,8.5,0,,3,0,0,0,0,Legitimate,15,Low,Not Flagged,No Action Needed,2026-06-03 14:18:51
DOM13502,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,NameCheap Inc,1531,0,Valid,DigiCert,258,193.191.255.133,United States,Alibaba Cloud,5.7,6.9,0,,3,0,0,1,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-05-04 21:47:15
DOM13503,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,PDR Ltd,5783,0,Valid,GlobalSign,166,57.103.231.221,China,Alibaba Cloud,6.4,3.8,0,,1,0,0,1,1,Legitimate,2,Low,Not Flagged,No Action Needed,2026-01-27 02:01:28
DOM13504,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Name.com Inc,3417,0,Valid,GlobalSign,240,59.21.238.132,Russia,Hetzner Online GmbH,7.1,4.1,0,,3,0,0,1,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-01-05 19:11:42
DOM13505,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,2915,0,Valid,DigiCert,98,92.42.150.216,India,Choopa LLC (Vultr),1.3,2.8,0,,1,0,0,0,0,Legitimate,2,Low,Not Flagged,No Action Needed,2026-03-11 22:49:32
DOM13506,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Dynadot LLC,2640,0,Valid,DigiCert,228,65.154.140.49,Romania,Contabo GmbH,15.0,7.5,0,,2,0,0,0,1,Legitimate,9,Low,Not Flagged,No Action Needed,2026-06-09 16:14:13
DOM13507,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,GoDaddy.com LLC,4308,0,Valid,Sectigo,356,194.6.241.168,India,Amazon AWS,2.3,4.0,0,,1,0,0,0,1,Legitimate,7,Low,Not Flagged,No Action Needed,2026-04-11 03:55:13
DOM13508,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Google Domains,5527,0,Valid,Sectigo,296,88.43.160.217,Mexico,Amazon AWS,10.5,2.1,0,,3,0,0,0,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-04-23 03:23:03
DOM13509,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Tucows Domains,3503,0,Valid,Sectigo,64,128.181.173.58,United States,G-Core Labs,6.1,7.8,0,,2,0,0,1,0,Legitimate,1,Low,Not Flagged,No Action Needed,2026-06-29 01:30:12
DOM13510,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Namesilo LLC,3705,0,Valid,GlobalSign,353,222.200.195.53,Indonesia,M247 Ltd,5.9,4.7,0,,2,0,0,1,1,Legitimate,2,Low,Not Flagged,No Action Needed,2026-02-03 06:53:31
DOM13511,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Dynadot LLC,5529,0,Valid,DigiCert,310,7.95.101.18,Ukraine,DigitalOcean LLC,3.2,2.9,0,,0,0,0,1,0,Legitimate,11,Low,Not Flagged,No Action Needed,2026-04-11 16:31:58
DOM13512,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Dynadot LLC,3676,0,Valid,Sectigo,270,101.80.56.34,India,Hetzner Online GmbH,1.1,9.6,0,,1,0,0,0,0,Legitimate,9,Low,Not Flagged,No Action Needed,2026-03-25 22:12:04
DOM13513,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Name.com Inc,6445,0,Valid,GlobalSign,354,241.158.103.129,Romania,Hetzner Online GmbH,3.1,9.9,0,,3,0,0,0,1,Legitimate,7,Low,Not Flagged,No Action Needed,2026-04-13 02:40:08
DOM13514,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,GoDaddy.com LLC,5663,0,Valid,Sectigo,295,119.20.46.74,Russia,Contabo GmbH,5.3,8.4,0,,2,0,0,1,0,Legitimate,13,Low,Not Flagged,No Action Needed,2026-02-18 09:03:08
DOM13515,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,6060,0,Valid,Sectigo,294,99.93.48.101,Romania,M247 Ltd,13.3,1.6,0,,2,0,0,0,0,Legitimate,15,Low,Not Flagged,No Action Needed,2026-03-21 20:41:42
DOM13516,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,PDR Ltd,5528,0,Valid,DigiCert,248,20.53.166.105,United States,Alibaba Cloud,7.6,4.6,0,,0,0,0,1,1,Legitimate,10,Low,Not Flagged,No Action Needed,2026-05-25 20:24:49
DOM13517,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,OVH SAS,2592,0,Valid,GlobalSign,65,65.58.69.84,Romania,Hetzner Online GmbH,7.0,0.8,0,,1,0,0,1,0,Legitimate,15,Low,Not Flagged,No Action Needed,2026-06-09 07:27:55
DOM13518,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,GoDaddy.com LLC,2321,0,Valid,DigiCert,69,156.51.90.76,Mexico,Amazon AWS,2.6,6.7,0,,0,0,0,1,0,Legitimate,14,Low,Not Flagged,No Action Needed,2026-03-11 12:48:22
DOM13519,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,6852,0,Valid,DigiCert,332,56.226.24.215,Russia,Hetzner Online GmbH,10.0,6.6,0,,0,0,0,1,1,Legitimate,14,Low,Not Flagged,No Action Needed,2026-01-11 04:16:22
DOM13520,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Google Domains,1398,0,Valid,Sectigo,163,238.127.191.233,China,M247 Ltd,6.4,9.9,0,,2,0,0,0,0,Legitimate,7,Low,Not Flagged,No Action Needed,2026-06-21 07:45:03
DOM13521,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Dynadot LLC,7843,0,Valid,Sectigo,145,186.85.22.107,India,Tencent Cloud,4.9,6.3,0,,1,0,0,1,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-02-15 03:06:01
DOM13522,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,3921,0,Valid,DigiCert,67,103.161.6.100,China,Alibaba Cloud,9.9,2.8,0,,2,0,0,0,0,Legitimate,6,Low,Not Flagged,No Action Needed,2026-03-21 19:51:00
DOM13523,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,GoDaddy.com LLC,5905,0,Valid,GlobalSign,112,183.87.128.246,Vietnam,DigitalOcean LLC,9.5,3.9,0,,1,0,0,1,0,Legitimate,10,Low,Not Flagged,No Action Needed,2026-06-15 08:31:48
DOM13524,articles.fifa.com,.com,17,1,0,0,1,0,0,0,0,9,NameCheap Inc,1553,0,Valid,DigiCert,359,115.195.119.129,Russia,Contabo GmbH,3.6,6.2,0,,0,0,0,1,0,Legitimate,13,Low,Not Flagged,No Action Needed,2026-05-28 01:01:15
DOM13525,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,GoDaddy.com LLC,1650,0,Valid,DigiCert,251,128.151.103.39,Brazil,G-Core Labs,3.6,7.3,0,,3,0,0,1,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-03-03 15:50:14
DOM13526,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Google Domains,7229,0,Valid,DigiCert,272,166.147.12.59,Netherlands,DigitalOcean LLC,3.7,5.4,0,,1,0,0,0,1,Legitimate,10,Low,Not Flagged,No Action Needed,2026-02-05 15:23:02
DOM13527,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,OVH SAS,1049,0,Valid,DigiCert,311,18.98.26.163,Indonesia,Contabo GmbH,2.0,1.7,0,,1,0,0,0,0,Legitimate,13,Low,Not Flagged,No Action Needed,2026-05-21 18:41:38
DOM13528,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,2344,0,Valid,Sectigo,185,109.90.127.78,China,Hetzner Online GmbH,9.6,2.7,0,,3,0,0,0,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-03-15 08:17:27
DOM13529,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,4615,0,Valid,GlobalSign,281,195.79.246.6,Germany,Hetzner Online GmbH,1.3,9.1,0,,2,0,0,0,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-03-15 21:01:35
DOM13530,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,4715,0,Valid,DigiCert,347,156.246.36.86,Mexico,Hetzner Online GmbH,2.4,1.9,0,,0,0,0,1,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-06-29 18:01:59
DOM13531,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,OVH SAS,4232,0,Valid,Sectigo,251,99.250.157.165,Indonesia,M247 Ltd,13.3,9.9,0,,0,0,0,1,0,Legitimate,6,Low,Not Flagged,No Action Needed,2026-05-29 03:36:31
DOM13532,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,OVH SAS,3091,0,Valid,Sectigo,238,131.250.188.179,Vietnam,DigitalOcean LLC,6.4,2.5,0,,3,0,0,0,1,Legitimate,0,Low,Not Flagged,No Action Needed,2026-05-16 10:27:08
DOM13533,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,NameCheap Inc,2211,0,Valid,DigiCert,293,242.75.130.64,Russia,Contabo GmbH,12.6,0.1,0,,0,0,0,1,1,Legitimate,2,Low,Not Flagged,No Action Needed,2026-04-11 16:33:27
DOM13534,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Tucows Domains,8176,0,Valid,GlobalSign,278,65.154.195.151,Brazil,DigitalOcean LLC,13.2,7.3,0,,0,0,0,0,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-02-22 05:43:49
DOM13535,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Name.com Inc,8618,0,Valid,Sectigo,217,2.86.251.1,Vietnam,Amazon AWS,6.3,4.2,0,,2,0,0,1,0,Legitimate,5,Low,Not Flagged,No Action Needed,2026-03-14 18:00:07
DOM13536,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,2100,0,Valid,DigiCert,153,129.56.230.146,Netherlands,OVH SAS,1.0,1.8,0,,1,0,0,1,1,Legitimate,14,Low,Not Flagged,No Action Needed,2026-05-02 17:16:26
DOM13537,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Tucows Domains,1894,0,Valid,Sectigo,145,21.150.43.97,Mexico,M247 Ltd,0.5,2.3,0,,3,0,0,0,0,Legitimate,1,Low,Not Flagged,No Action Needed,2026-02-21 16:01:34
DOM13538,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Name.com Inc,1059,0,Valid,GlobalSign,81,25.108.3.97,Russia,Contabo GmbH,11.4,9.3,0,,3,0,0,1,1,Legitimate,10,Low,Not Flagged,No Action Needed,2026-03-13 23:59:02
DOM13539,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,NameCheap Inc,3810,0,Valid,Sectigo,182,241.184.204.97,Russia,Contabo GmbH,13.1,8.1,0,,0,0,0,1,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-01-05 23:40:46
DOM13540,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Google Domains,8118,0,Valid,GlobalSign,187,95.231.243.132,United States,OVH SAS,14.8,9.6,0,,2,0,0,0,1,Legitimate,1,Low,Not Flagged,No Action Needed,2026-06-06 19:29:31
DOM13541,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,NameCheap Inc,6553,0,Valid,GlobalSign,308,103.41.178.110,Ukraine,Contabo GmbH,7.2,6.6,0,,0,0,0,1,1,Legitimate,6,Low,Not Flagged,No Action Needed,2026-05-19 05:53:24
DOM13542,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,5260,0,Valid,Sectigo,318,9.65.254.204,Vietnam,Tencent Cloud,14.9,9.9,0,,3,0,0,0,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-04-04 15:04:05
DOM13543,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,NameCheap Inc,2973,0,Valid,DigiCert,147,193.45.54.112,Indonesia,M247 Ltd,13.9,3.3,0,,3,0,0,1,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-05-10 07:28:16
DOM13544,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,8352,0,Valid,GlobalSign,129,237.251.46.204,Romania,Tencent Cloud,14.0,7.7,0,,0,0,0,1,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-05-07 23:29:11
DOM13545,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Google Domains,5603,0,Valid,Sectigo,283,207.119.114.67,Mexico,M247 Ltd,1.4,7.4,0,,1,0,0,0,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-06-15 16:48:26
DOM13546,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,GoDaddy.com LLC,4114,0,Valid,GlobalSign,60,80.31.97.217,Brazil,DigitalOcean LLC,11.6,8.0,0,,1,0,0,0,0,Legitimate,12,Low,Not Flagged,No Action Needed,2026-01-02 18:49:17
DOM13547,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,4773,0,Valid,DigiCert,211,215.112.255.175,United States,Choopa LLC (Vultr),2.3,6.7,0,,0,0,0,1,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-02-23 02:22:52
DOM13548,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,PDR Ltd,6787,0,Valid,GlobalSign,170,127.149.192.16,Indonesia,DigitalOcean LLC,12.4,2.1,0,,1,0,0,0,0,Legitimate,15,Low,Not Flagged,No Action Needed,2026-05-22 05:54:30
DOM13549,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,OVH SAS,7676,0,Valid,GlobalSign,141,254.11.200.87,United States,Hetzner Online GmbH,5.3,3.9,0,,0,0,0,1,1,Legitimate,6,Low,Not Flagged,No Action Needed,2026-05-17 03:24:11
DOM13550,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Tucows Domains,4225,0,Valid,DigiCert,225,193.27.155.118,Romania,Choopa LLC (Vultr),6.7,4.8,0,,1,0,0,0,0,Legitimate,6,Low,Not Flagged,No Action Needed,2026-05-23 18:50:03
DOM13551,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,NameCheap Inc,3967,0,Valid,Sectigo,354,27.75.192.244,Indonesia,G-Core Labs,2.6,0.6,0,,2,0,0,1,0,Legitimate,1,Low,Not Flagged,No Action Needed,2026-01-23 18:52:33
DOM13552,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,PDR Ltd,6325,0,Valid,DigiCert,282,249.76.206.63,Vietnam,Alibaba Cloud,7.4,6.9,0,,1,0,0,1,0,Legitimate,14,Low,Not Flagged,No Action Needed,2026-06-17 22:42:23
DOM13553,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Name.com Inc,4130,0,Valid,DigiCert,287,95.5.61.30,Vietnam,Hetzner Online GmbH,10.1,5.1,0,,0,0,0,1,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-06-04 05:54:36
DOM13554,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Google Domains,4145,0,Valid,GlobalSign,282,77.64.50.84,Vietnam,Tencent Cloud,11.9,1.8,0,,0,0,0,1,1,Legitimate,2,Low,Not Flagged,No Action Needed,2026-04-11 18:15:16
DOM13555,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Tucows Domains,5415,0,Valid,Sectigo,123,193.106.60.47,Netherlands,G-Core Labs,0.2,4.5,0,,2,0,0,0,0,Legitimate,4,Low,Not Flagged,No Action Needed,2026-04-22 16:04:18
DOM13556,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Namesilo LLC,2320,0,Valid,DigiCert,191,218.17.43.251,Mexico,Alibaba Cloud,14.5,1.7,0,,0,0,0,0,1,Legitimate,1,Low,Not Flagged,No Action Needed,2026-07-03 17:40:46
DOM13557,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,PDR Ltd,8410,0,Valid,Sectigo,333,114.71.251.178,Brazil,Contabo GmbH,15.0,6.1,0,,1,0,0,0,0,Legitimate,7,Low,Not Flagged,No Action Needed,2026-01-08 03:11:33
DOM13558,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Namesilo LLC,3455,0,Valid,Sectigo,170,246.68.110.152,Brazil,OVH SAS,9.4,0.7,0,,2,0,0,1,1,Legitimate,5,Low,Not Flagged,No Action Needed,2026-03-19 16:24:42
DOM13559,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,8739,0,Valid,DigiCert,277,241.73.104.19,Russia,Alibaba Cloud,9.5,6.5,0,,2,0,0,0,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-03-03 10:20:45
DOM13560,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,PDR Ltd,4552,0,Valid,GlobalSign,186,20.138.63.137,Mexico,Choopa LLC (Vultr),1.1,6.4,0,,2,0,0,1,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-06-18 17:09:34
DOM13561,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Name.com Inc,3241,0,Valid,DigiCert,253,251.113.193.244,Vietnam,Contabo GmbH,2.7,7.3,0,,2,0,0,1,0,Legitimate,11,Low,Not Flagged,No Action Needed,2026-05-17 00:21:33
DOM13562,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Google Domains,3310,0,Valid,GlobalSign,110,230.24.87.82,Indonesia,DigitalOcean LLC,5.2,7.4,0,,3,0,0,1,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-01-02 20:15:41
DOM13563,articles.fifa.com,.com,17,1,0,0,1,0,0,0,0,9,NameCheap Inc,6842,0,Valid,DigiCert,124,37.193.136.14,Ukraine,G-Core Labs,5.6,7.8,0,,3,0,0,1,0,Legitimate,14,Low,Not Flagged,No Action Needed,2026-03-10 17:45:58
DOM13564,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Name.com Inc,5114,0,Valid,DigiCert,279,134.117.156.163,Netherlands,Contabo GmbH,6.2,3.1,0,,0,0,0,0,0,Legitimate,7,Low,Not Flagged,No Action Needed,2026-07-03 11:23:56
DOM13565,articles.fifa.com,.com,17,1,0,0,1,0,0,0,0,9,Dynadot LLC,5712,0,Valid,DigiCert,206,142.252.5.247,Indonesia,G-Core Labs,14.0,1.4,0,,3,0,0,0,1,Legitimate,0,Low,Not Flagged,No Action Needed,2026-04-30 16:06:13
DOM13566,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,7810,0,Valid,Sectigo,277,180.176.125.190,Romania,Contabo GmbH,15.0,9.4,0,,0,0,0,1,0,Legitimate,7,Low,Not Flagged,No Action Needed,2026-02-03 22:41:35
DOM13567,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Dynadot LLC,7876,0,Valid,DigiCert,240,244.26.216.127,Brazil,DigitalOcean LLC,1.8,9.1,0,,1,0,0,0,1,Legitimate,9,Low,Not Flagged,No Action Needed,2026-04-04 19:31:27
DOM13568,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,GoDaddy.com LLC,2745,0,Valid,DigiCert,351,101.111.156.238,Ukraine,G-Core Labs,12.4,0.4,0,,3,0,0,1,0,Legitimate,11,Low,Not Flagged,No Action Needed,2026-01-02 03:27:16
DOM13569,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Google Domains,3691,0,Valid,DigiCert,114,2.179.95.103,Brazil,M247 Ltd,7.4,0.8,0,,1,0,0,1,0,Legitimate,15,Low,Not Flagged,No Action Needed,2026-01-02 08:12:18
DOM13570,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Namesilo LLC,6379,0,Valid,DigiCert,300,102.191.153.94,United States,OVH SAS,12.2,1.1,0,,3,0,0,1,0,Legitimate,4,Low,Not Flagged,No Action Needed,2026-03-10 16:32:15
DOM13571,articles.fifa.com,.com,17,1,0,0,1,0,0,0,0,9,Name.com Inc,1047,0,Valid,DigiCert,161,29.97.145.11,Mexico,DigitalOcean LLC,5.0,0.3,0,,1,0,0,1,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-03-23 18:26:47
DOM13572,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,5059,0,Valid,Sectigo,125,84.204.199.34,Mexico,M247 Ltd,0.4,1.6,0,,0,0,0,0,0,Legitimate,10,Low,Not Flagged,No Action Needed,2026-03-25 10:23:03
DOM13573,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,PDR Ltd,7041,0,Valid,DigiCert,305,75.144.248.22,Germany,Alibaba Cloud,2.4,5.1,0,,1,0,0,1,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-05-17 02:41:26
DOM13574,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,GoDaddy.com LLC,7722,0,Valid,GlobalSign,302,181.52.92.49,Indonesia,Choopa LLC (Vultr),9.6,2.3,0,,1,0,0,1,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-02-07 07:36:41
DOM13575,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,PDR Ltd,4492,0,Valid,DigiCert,162,24.26.194.105,India,G-Core Labs,14.7,2.2,0,,3,0,0,1,0,Legitimate,13,Low,Not Flagged,No Action Needed,2026-05-06 00:39:59
DOM13576,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Dynadot LLC,1901,0,Valid,DigiCert,203,242.179.214.64,Brazil,M247 Ltd,0.7,0.5,0,,2,0,0,0,1,Legitimate,15,Low,Not Flagged,No Action Needed,2026-02-24 09:38:13
DOM13577,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Tucows Domains,1825,0,Valid,GlobalSign,189,243.251.186.86,Brazil,M247 Ltd,0.3,5.5,0,,1,0,0,1,1,Legitimate,11,Low,Not Flagged,No Action Needed,2026-05-25 06:18:50
DOM13578,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Name.com Inc,5332,0,Valid,GlobalSign,181,167.141.107.150,Brazil,Tencent Cloud,2.0,7.4,0,,0,0,0,0,0,Legitimate,6,Low,Not Flagged,No Action Needed,2026-05-17 19:57:13
DOM13579,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,OVH SAS,1808,0,Valid,DigiCert,339,159.175.154.186,United States,Amazon AWS,8.1,1.5,0,,1,0,0,0,1,Legitimate,8,Low,Not Flagged,No Action Needed,2026-06-23 03:05:41
DOM13580,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Tucows Domains,7991,0,Valid,Sectigo,346,250.177.187.115,Russia,OVH SAS,6.6,4.8,0,,0,0,0,0,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-02-26 05:53:47
DOM13581,articles.fifa.com,.com,17,1,0,0,1,0,0,0,0,9,Dynadot LLC,5638,0,Valid,DigiCert,157,190.203.253.176,India,Hetzner Online GmbH,1.2,4.4,0,,3,0,0,1,1,Legitimate,8,Low,Not Flagged,No Action Needed,2026-02-10 04:20:18
DOM13582,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,2310,0,Valid,GlobalSign,64,226.233.132.78,Netherlands,Alibaba Cloud,4.1,1.2,0,,1,0,0,0,0,Legitimate,9,Low,Not Flagged,No Action Needed,2026-01-08 14:10:32
DOM13583,tournaments.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Google Domains,8717,0,Valid,Sectigo,128,70.26.127.254,Netherlands,Choopa LLC (Vultr),0.1,3.5,0,,2,0,0,1,0,Legitimate,8,Low,Not Flagged,No Action Needed,2026-05-21 05:08:05
DOM13584,matchcentre.fifa.com,.com,20,1,0,0,1,0,0,0,0,12,Namesilo LLC,8359,0,Valid,GlobalSign,226,253.29.5.211,Brazil,Amazon AWS,4.3,2.6,0,,0,0,0,0,1,Legitimate,8,Low,Not Flagged,No Action Needed,2026-06-18 22:36:50
DOM13585,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Google Domains,5950,0,Valid,GlobalSign,286,57.166.137.53,Russia,Amazon AWS,11.3,1.6,0,,1,0,0,1,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-06-25 04:24:29
DOM13586,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Porkbun LLC,5062,0,Valid,DigiCert,154,209.90.96.146,India,Amazon AWS,9.7,0.2,0,,1,0,0,0,1,Legitimate,6,Low,Not Flagged,No Action Needed,2026-01-14 11:40:46
DOM13587,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,4493,0,Valid,DigiCert,266,26.70.6.155,Vietnam,DigitalOcean LLC,1.7,0.1,0,,0,0,0,0,0,Legitimate,2,Low,Not Flagged,No Action Needed,2026-02-21 23:22:10
DOM13588,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,6139,0,Valid,GlobalSign,64,246.54.173.219,Romania,OVH SAS,7.3,5.6,0,,3,0,0,0,1,Legitimate,10,Low,Not Flagged,No Action Needed,2026-04-03 23:52:29
DOM13589,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,Namesilo LLC,1457,0,Valid,GlobalSign,196,161.63.10.212,Vietnam,Choopa LLC (Vultr),1.6,8.9,0,,3,0,0,0,0,Legitimate,7,Low,Not Flagged,No Action Needed,2026-01-05 15:51:07
DOM13590,news.fifa.com,.com,13,1,0,0,1,0,0,0,0,5,Namesilo LLC,4157,0,Valid,DigiCert,206,58.196.57.126,Mexico,M247 Ltd,1.6,9.6,0,,2,0,0,0,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-03-12 00:01:17
DOM13591,watch.fifa.com,.com,14,1,0,0,1,0,0,0,0,6,PDR Ltd,8535,0,Valid,DigiCert,82,155.77.91.110,India,Choopa LLC (Vultr),10.2,1.5,0,,2,0,0,1,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-02-22 15:23:10
